counter_name,timestamp,time_range,Max Active Threads,Max Active Threads_extra,Throughput,Throughput_extra,Average Duration,Average Duration_extra,Median Duration,Median Duration_extra,> 500 ms,> 500 ms_extra,> 1 second,> 1 second_extra,> 2 seconds,> 2 seconds_extra,> 3 seconds,> 3 seconds_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,Total Hits,Total Hits_extra,Total Completions,Total Completions_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra,Max Active Threads,Max Active Threads_extra,Max Throughput,Max Throughput_extra,Average Duration,Average Duration_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra
WebRequest,2023-01-27 10:14:57.996,10:04:54:254 -> 10:14:54:254,50, (2023-01-26 12:37:17:318),35.60, per minute,74.00,,0.0,,0.84,%,0.00,%,0.00,%,0.00,%,1011.04,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:14:51:549),356,,356,,46.00,,227.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:04:46:282),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1011.04,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:14:51:549),46.00,,227.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:04:46:282)
WebRequest,2023-01-27 10:24:58.012,10:14:54:254 -> 10:24:54:254,50, (2023-01-26 12:37:17:318),30.60, per minute,74.00,,0.0,,2.94,%,0.33,%,0.00,%,0.00,%,1011.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:24:02:948),306,,306,,46.00,,227.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:14:52:334),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1011.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:24:02:948),46.00,,227.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:14:52:334)
WebRequest,2023-01-27 10:34:58.028,10:24:54:254 -> 10:34:54:254,50, (2023-01-26 12:37:17:318),35.10, per minute,74.00,,0.0,,5.98,%,1.14,%,0.00,%,0.00,%,1010.97,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:34:46:845),351,,351,,46.00,,227.12,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:24:03:021),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.97,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:34:46:845),46.00,,227.12,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:24:03:021)
WebRequest,2023-01-27 10:44:58.043,10:34:54:254 -> 10:44:54:254,50, (2023-01-26 12:37:17:318),80.60, per minute,74.00,,0.0,,2.73,%,0.50,%,0.12,%,0.12,%,1010.90,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:43:16:385),806,,806,,46.00,,227.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:34:46:845),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.90,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:43:16:385),46.00,,227.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:34:46:845)
WebRequest,2023-01-27 10:54:58.065,10:44:54:254 -> 10:54:54:254,50, (2023-01-26 12:37:17:318),72.40, per minute,74.00,,0.0,,1.24,%,0.00,%,0.00,%,0.00,%,1010.82,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:54:45:408),724,,724,,46.00,,227.10,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:44:49:440),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.82,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 10:54:45:408),46.00,,227.10,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:44:49:440)
WebRequest,2023-01-27 11:04:58.084,10:54:54:254 -> 11:04:54:254,50, (2023-01-26 12:37:17:318),76.40, per minute,74.00,,0.0,,3.27,%,1.18,%,0.00,%,0.00,%,1010.75,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:04:34:057),764,,764,,46.00,,227.09,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:54:46:067),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.75,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:04:34:057),46.00,,227.09,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 10:54:46:067)
WebRequest,2023-01-27 11:14:58.100,11:04:54:254 -> 11:14:54:254,50, (2023-01-26 12:37:17:318),120.00, per minute,74.00,,0.0,,2.83,%,0.83,%,0.08,%,0.00,%,1010.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:14:52:418),1200,,1200,,46.00,,227.07,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:04:34:057),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:14:52:418),46.00,,227.07,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:04:34:057)
WebRequest,2023-01-27 11:24:58.117,11:14:54:254 -> 11:24:54:254,50, (2023-01-26 12:37:17:318),131.70, per minute,74.00,,0.0,,2.89,%,1.14,%,0.15,%,0.08,%,1010.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:24:28:768),1318,,1317,,46.00,,227.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:14:52:419),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:24:28:768),46.00,,227.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:14:52:419)
WebRequest,2023-01-27 11:34:58.279,11:24:54:254 -> 11:34:54:254,50, (2023-01-26 12:37:17:318),206.00, per minute,74.00,,0.0,,3.50,%,1.36,%,0.34,%,0.05,%,1010.30,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:34:19:040),2059,,2060,,46.00,,227.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:24:53:605),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.30,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:34:19:040),46.00,,227.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:24:53:605)
WebRequest,2023-01-27 11:44:58.299,11:34:54:254 -> 11:44:54:255,50, (2023-01-26 12:37:17:318),196.10, per minute,74.00,,0.0,,3.26,%,1.48,%,0.36,%,0.20,%,1010.15,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:44:43:142),1961,,1961,,46.00,,226.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:34:51:363),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1010.15,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:44:43:142),46.00,,226.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:34:51:363)
WebRequest,2023-01-27 11:54:58.318,11:44:54:255 -> 11:54:54:255,50, (2023-01-26 12:37:17:318),335.30, per minute,74.00,,0.0,,2.86,%,1.10,%,0.27,%,0.09,%,1009.90,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:54:44:890),3353,,3353,,46.00,,226.94,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:44:53:567),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1009.90,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 11:54:44:890),46.00,,226.94,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:44:53:567)
WebRequest,2023-01-27 12:04:58.805,11:54:54:255 -> 12:04:54:255,50, (2023-01-26 12:37:17:318),595.50, per minute,74.00,,0.0,,2.37,%,1.09,%,0.12,%,0.00,%,1009.32,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:04:50:405),5955,,5955,,46.00,,226.83,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:54:53:427),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1009.32,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:04:50:405),46.00,,226.83,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 11:54:53:427)
WebRequest,2023-01-27 12:14:58.826,12:04:54:255 -> 12:14:54:255,50, (2023-01-26 12:37:17:318),819.40, per minute,74.00,,0.0,,3.53,%,1.03,%,0.20,%,0.09,%,1008.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:14:50:868),8194,,8194,,46.00,,226.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:04:53:666),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1008.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:14:50:868),46.00,,226.70,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:04:53:666)
WebRequest,2023-01-27 12:24:55.496,12:14:54:255 -> 12:24:54:255,50, (2023-01-26 12:37:17:318),1178.20, per minute,74.00,,0.0,,3.59,%,1.25,%,0.18,%,0.04,%,1007.44,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:24:51:252),11791,,11782,,46.00,,226.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:14:54:188),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1007.44,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:24:51:252),46.00,,226.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:14:54:188)
WebRequest,2023-01-27 12:34:58.351,12:24:54:255 -> 12:34:54:256,50, (2023-01-26 12:37:17:318),2608.80, per minute,74.00,,0.0,,3.33,%,1.20,%,0.36,%,0.10,%,1005.25,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:34:54:210),26082,,26088,,46.00,,226.22,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:24:54:200),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1005.25,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:34:54:210),46.00,,226.22,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:24:54:200)
WebRequest,2023-01-27 12:44:58.203,12:34:54:256 -> 12:44:54:265,50, (2023-01-26 12:37:17:318),2553.66, per minute,74.00,,0.0,,5.92,%,2.80,%,1.03,%,0.47,%,1003.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:44:52:973),25541,,25537,,46.00,,226.00,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:34:54:221),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1003.57,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:44:52:973),46.00,,226.00,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:34:54:221)
WebRequest,2023-01-27 12:54:55.445,12:44:54:265 -> 12:54:54:265,50, (2023-01-26 12:37:17:318),2431.80, per minute,74.00,,0.0,,4.68,%,1.92,%,0.59,%,0.23,%,1001.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:54:53:712),24315,,24318,,46.00,,226.49,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:44:54:231),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,1001.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 12:54:53:712),46.00,,226.49,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:44:54:231)
WebRequest,2023-01-27 13:04:55.387,12:54:54:265 -> 13:04:54:265,50, (2023-01-26 12:37:17:318),2662.20, per minute,74.00,,0.0,,4.01,%,1.53,%,0.42,%,0.16,%,999.02,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:04:54:137),26620,,26622,,46.00,,226.53,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:54:54:241),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,999.02,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:04:54:137),46.00,,226.53,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 12:54:54:241)
WebRequest,2023-01-27 13:14:54.548,13:04:54:265 -> 13:14:54:266,50, (2023-01-26 12:37:17:318),2674.80, per minute,74.00,,0.0,,4.49,%,1.72,%,0.55,%,0.22,%,996.70,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:14:53:526),26750,,26748,,46.00,,226.37,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:04:54:143),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,996.70,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:14:53:526),46.00,,226.37,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:04:54:143)
WebRequest,2023-01-27 13:24:56.924,13:14:54:266 -> 13:24:54:267,50, (2023-01-26 12:37:17:318),3005.49, per minute,74.00,,0.0,,4.90,%,2.20,%,0.79,%,0.39,%,994.22,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:24:53:817),30053,,30055,,46.00,,226.30,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:14:54:257),50, (2023-01-26 12:37:17:318),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),74.00,,994.22,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:24:53:817),46.00,,226.30,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:14:54:257)
WebRequest,2023-01-27 13:34:57.973,13:24:54:267 -> 13:34:54:271,72, (2023-01-27 13:34:37:753),2719.78, per minute,75.00,,,<= 20.0,7.60,%,4.00,%,1.83,%,1.07,%,993.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:34:53:877),27214,,27198,,46.00,,226.60,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:24:54:225),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),75.00,,993.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:34:53:877),46.00,,226.60,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:24:54:225)
WebRequest,2023-01-27 13:44:54.363,13:34:54:271 -> 13:44:54:274,72, (2023-01-27 13:34:37:753),2624.69, per minute,75.00,,0.0,,6.84,%,3.18,%,1.31,%,0.67,%,992.21,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:44:53:811),26234,,26247,,47.00,,228.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:34:54:212),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),75.00,,992.21,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:44:53:811),47.00,,228.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:34:54:212)
WebRequest,2023-01-27 13:54:56.176,13:44:54:274 -> 13:54:54:279,72, (2023-01-27 13:34:37:753),2400.48, per minute,75.00,,0.0,,6.72,%,2.71,%,0.96,%,0.45,%,990.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:54:53:805),24006,,24005,,47.00,,229.59,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:44:54:252),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),75.00,,990.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 13:54:53:805),47.00,,229.59,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:44:54:252)
WebRequest,2023-01-27 14:04:57.966,13:54:54:279 -> 14:04:54:279,72, (2023-01-27 13:34:37:753),2585.20, per minute,76.00,,0.0,,6.22,%,2.77,%,1.10,%,0.53,%,988.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:04:54:204),25854,,25852,,47.00,,229.90,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:54:54:233),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,988.63,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:04:54:204),47.00,,229.90,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 13:54:54:233)
WebRequest,2023-01-27 14:14:55.479,14:04:54:279 -> 14:14:54:279,72, (2023-01-27 13:34:37:753),2583.00, per minute,76.00,,0.0,,5.51,%,2.40,%,0.79,%,0.40,%,986.69,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:14:53:528),25828,,25830,,47.00,,230.46,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:04:54:204),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,986.69,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:14:53:528),47.00,,230.46,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:04:54:204)
WebRequest,2023-01-27 14:24:56.495,14:14:54:279 -> 14:24:54:279,72, (2023-01-27 13:34:37:753),2490.80, per minute,76.00,,0.0,,4.87,%,1.95,%,0.66,%,0.31,%,984.68,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:24:53:893),24904,,24908,,47.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:14:54:184),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,984.68,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:24:53:893),47.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:14:54:184)
WebRequest,2023-01-27 14:34:57.531,14:24:54:279 -> 14:34:54:280,72, (2023-01-27 13:34:37:753),2242.40, per minute,76.00,,0.0,,5.90,%,2.64,%,1.01,%,0.41,%,983.06,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:34:53:242),22427,,22424,,47.00,,230.87,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:24:54:162),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,983.06,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:34:53:242),47.00,,230.87,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:24:54:162)
WebRequest,2023-01-27 14:44:55.007,14:34:54:280 -> 14:44:54:280,72, (2023-01-27 13:34:37:753),2085.50, per minute,76.00,,0.0,,4.68,%,1.82,%,0.58,%,0.20,%,981.46,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:44:54:223),20853,,20855,,48.00,,231.24,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:34:54:196),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,981.46,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:44:54:223),48.00,,231.24,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:34:54:196)
WebRequest,2023-01-27 14:54:56.154,14:44:54:280 -> 14:54:54:280,72, (2023-01-27 13:34:37:753),2696.20, per minute,76.00,,0.0,,5.82,%,2.64,%,1.02,%,0.46,%,980.22,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:54:53:170),26960,,26962,,48.00,,231.06,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:44:54:223),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,980.22,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 14:54:53:170),48.00,,231.06,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:44:54:223)
WebRequest,2023-01-27 15:04:57.174,14:54:54:280 -> 15:04:54:281,72, (2023-01-27 13:34:37:753),2538.10, per minute,77.00,,0.0,,5.40,%,2.30,%,0.85,%,0.37,%,978.52,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:04:53:978),25385,,25381,,48.00,,231.63,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:54:54:247),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,978.52,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:04:53:978),48.00,,231.63,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 14:54:54:247)
WebRequest,2023-01-27 15:14:56.945,15:04:54:281 -> 15:14:54:281,72, (2023-01-27 13:34:37:753),2967.70, per minute,77.00,,0.0,,5.63,%,2.60,%,0.91,%,0.37,%,976.58,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:14:54:120),29673,,29677,,48.00,,231.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:04:54:272),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,976.58,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:14:54:120),48.00,,231.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:04:54:272)
WebRequest,2023-01-27 15:24:55.136,15:14:54:281 -> 15:24:54:281,72, (2023-01-27 13:34:37:753),2527.80, per minute,77.00,,0.0,,4.83,%,2.06,%,0.65,%,0.30,%,974.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:24:54:178),25283,,25278,,48.00,,232.09,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:14:54:281),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,974.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:24:54:178),48.00,,232.09,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:14:54:281)
WebRequest,2023-01-27 15:34:54.477,15:24:54:281 -> 15:34:54:286,72, (2023-01-27 13:34:37:753),2286.88, per minute,77.00,,0.0,,5.11,%,2.16,%,0.64,%,0.27,%,973.11,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:34:52:989),22866,,22869,,48.00,,232.27,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:24:54:269),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,973.11,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:34:52:989),48.00,,232.27,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:24:54:269)
WebRequest,2023-01-27 15:44:56.007,15:34:54:286 -> 15:44:54:289,72, (2023-01-27 13:34:37:753),2837.79, per minute,77.00,,0.0,,6.89,%,3.50,%,1.49,%,0.75,%,971.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:44:53:689),28382,,28378,,48.00,,232.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:34:54:228),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,971.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:44:53:689),48.00,,232.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:34:54:228)
WebRequest,2023-01-27 15:54:57.524,15:44:54:289 -> 15:54:54:296,72, (2023-01-27 13:34:37:753),2185.57, per minute,77.00,,0.0,,5.92,%,2.49,%,0.90,%,0.38,%,970.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:54:54:288),21854,,21856,,48.00,,233.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:44:54:242),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,970.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 15:54:54:288),48.00,,233.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:44:54:242)
WebRequest,2023-01-27 16:04:58.079,15:54:54:296 -> 16:04:54:300,72, (2023-01-27 13:34:37:753),2314.18, per minute,77.00,,0.0,,4.80,%,2.06,%,0.66,%,0.27,%,968.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:04:54:120),23140,,23142,,48.00,,233.38,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:54:54:288),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,968.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:04:54:120),48.00,,233.38,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 15:54:54:288)
WebRequest,2023-01-27 16:14:56.584,16:04:54:300 -> 16:14:54:300,72, (2023-01-27 13:34:37:753),2146.70, per minute,78.00,,0.0,,5.12,%,2.09,%,0.64,%,0.23,%,966.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:14:54:113),21469,,21467,,48.00,,233.36,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 16:04:54:185),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),78.00,,966.78,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:14:54:113),48.00,,233.36,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 16:04:54:185)
WebRequest,2023-01-27 16:24:54.759,16:14:54:300 -> 16:24:54:300,72, (2023-01-27 13:34:37:753),1934.80, per minute,78.00,,0.0,,4.51,%,1.82,%,0.60,%,0.26,%,965.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:24:52:935),19344,,19348,,48.00,,233.41,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 16:14:54:163),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),78.00,,965.50,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-27 16:24:52:935),48.00,,233.41,,83481, (2023-01-23 16:08:09:707),0, (2023-01-27 16:14:54:163)
